season,district,role,model_key,n,overall_accuracy,source_file,training_schema_version,c_vegetation_vegetation,c_vegetation_water,c_vegetation_builtarea,c_vegetation_openland,c_vegetation_agriculture,c_water_vegetation,c_water_water,c_water_builtarea,c_water_openland,c_water_agriculture,c_builtarea_vegetation,c_builtarea_water,c_builtarea_builtarea,c_builtarea_openland,c_builtarea_agriculture,c_openland_vegetation,c_openland_water,c_openland_builtarea,c_openland_openland,c_openland_agriculture,c_agriculture_vegetation,c_agriculture_water,c_agriculture_builtarea,c_agriculture_openland,c_agriculture_agriculture
winter,Dewas,test,after-gtb-b27,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,11,8,0,0,0,2,2,16
winter,Dewas,test,after-knn,100,0.86,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,0,1,1,2,16
winter,Dewas,test,after-rf,100,0.85,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,9,10,0,0,0,1,2,17
winter,Dewas,test,after-svm,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,12,8,0,0,0,1,2,17
winter,Dhar,test,after-cart,100,0.78,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,13,0,1,0,6,0,20,0,0,0,0,0,18,1,1,0,3,4,11,2,0,0,3,1,16
winter,Dhar,test,after-gtb,100,0.88,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,0,1,1,2,16
winter,Dhar,test,after-gtb-b19,100,0.85,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,0,1,2,1,16
winter,Dhar,test,after-gtb-b22,100,0.85,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,0,1,2,1,16
winter,Dhar,test,after-gtb-b27,100,0.87,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,0,1,2,1,16
winter,Dhar,test,after-knn,100,0.81,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,1,19,0,0,0,0,8,12,0,2,0,3,1,14
winter,Dhar,test,after-rf,100,0.83,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,19,1,0,0,0,7,13,0,0,1,2,1,16
winter,Dhar,test,after-svm,100,0.85,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,7,12,0,0,1,2,2,15
winter,Dindori,training-withheld,after-cart,100,0.76,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,19,1,0,0,0,0,20,0,2,2,5,10,1
winter,Dindori,training-withheld,after-gtb,100,0.84,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,1,0,3,9,7
winter,Dindori,training-withheld,after-gtb-b19,100,0.84,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,2,0,3,8,7
winter,Dindori,training-withheld,after-gtb-b22,100,0.85,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,3,9,7
winter,Dindori,training-withheld,after-gtb-b27,100,0.87,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,2,9,9
winter,Dindori,training-withheld,after-knn,100,0.8,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,4,0,7,5,4
winter,Dindori,training-withheld,after-rf,100,0.83,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,0,0,6,7,7
winter,Dindori,training-withheld,after-svm,100,0.84,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,0,0,5,8,7
winter,East Nimar,test,after-cart,100,0.79,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,16,0,2,1,1,0,20,0,0,0,0,0,18,2,0,0,4,2,14,0,3,4,0,2,11
winter,East Nimar,test,after-gtb,100,0.88,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,1,3,16,0,0,3,2,2,13
winter,East Nimar,test,after-gtb-b19,100,0.85,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,2,4,14,0,0,4,2,2,12
winter,East Nimar,test,after-gtb-b22,100,0.86,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,2,3,15,0,0,3,3,2,12
winter,East Nimar,test,after-gtb-b27,100,0.87,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,2,3,15,0,1,3,1,2,13
winter,East Nimar,test,after-knn,100,0.83,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,1,0,0,1,5,14,0,1,2,2,3,12
winter,East Nimar,test,after-rf,100,0.81,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,19,1,0,0,1,5,14,0,1,3,1,2,13
winter,East Nimar,test,after-svm,100,0.88,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,2,4,14,0,1,2,0,3,14
winter,Guna,test,after-cart,100,0.81,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,14,0,1,0,5,0,20,0,0,0,0,0,19,0,1,0,1,6,13,0,3,0,1,1,15
winter,Guna,test,after-gtb,100,0.91,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,0,1,0,18
winter,Guna,test,after-gtb-b19,100,0.9,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,1,1,0,0,18
winter,Guna,test,after-gtb-b22,100,0.91,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,1,0,1,0,18
winter,Guna,test,after-gtb-b27,100,0.88,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,8,12,0,2,0,1,0,17
winter,Guna,test,after-knn,100,0.88,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,8,11,0,1,0,1,0,18
winter,Guna,test,after-rf,100,0.88,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,0,0,4,0,20,0,0,0,0,0,20,0,0,0,0,6,14,0,1,0,1,0,18
winter,Guna,test,after-svm,100,0.9,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1,7,12,0,1,0,1,0,18
winter,Gwalior,test,after-cart,100,0.8,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,15,0,0,0,5,0,20,0,0,0,0,0,18,2,0,0,1,10,9,0,2,0,0,0,18
winter,Gwalior,test,after-gtb,100,0.86,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,12,7,0,0,0,0,0,20
winter,Gwalior,test,after-gtb-b19,100,0.82,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,1,13,5,1,0,0,0,0,20
winter,Gwalior,test,after-gtb-b22,100,0.82,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,13,5,1,1,0,0,0,19
winter,Gwalior,test,after-gtb-b27,100,0.85,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,1,11,7,1,0,0,0,0,20
winter,Gwalior,test,after-knn,100,0.82,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,5,10,5,0,2,0,0,0,18
winter,Gwalior,test,after-rf,100,0.86,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,19,1,0,0,1,9,10,0,0,0,0,0,20
winter,Gwalior,test,after-svm,100,0.89,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,9,10,0,0,0,0,0,20
winter,Harda,development,after-cart,100,0.82,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,15,1,4,0,0,0,20,0,0,0,0,0,19,1,0,0,0,6,13,1,2,0,1,2,15
winter,Harda,development,after-gtb,100,0.82,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,2,1,0,0,0,20,0,0,0,0,0,20,0,0,0,0,10,9,1,1,0,1,2,16
winter,Harda,development,after-gtb-b19,100,0.85,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,9,10,1,1,1,1,2,15
winter,Harda,development,after-gtb-b22,100,0.82,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,1,1,0,0,0,20,0,0,0,0,0,20,0,0,0,0,11,9,0,1,1,1,2,15
winter,Harda,development,after-gtb-b27,100,0.81,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,2,1,0,0,0,20,0,0,0,0,0,20,0,0,0,0,11,9,0,1,1,1,2,15
winter,Harda,development,after-knn,100,0.82,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,2,1,0,0,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,2,0,2,2,14
winter,Harda,development,after-rf,100,0.83,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,16,2,2,0,0,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,1,0,1,2,16
winter,Harda,development,after-svm,100,0.84,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,1,0,0,0,20,0,0,0,0,0,20,0,0,0,0,9,11,0,2,1,1,2,14
winter,Hoshangabad,development,after-cart,100,0.9,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,14,0,0,0,6,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,1,1,17
winter,Hoshangabad,development,after-gtb,100,0.96,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,1,0,18
winter,Hoshangabad,development,after-gtb-b19,100,0.94,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,2,1,1,0,16
winter,Hoshangabad,development,after-gtb-b22,100,0.96,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,1,0,18
winter,Hoshangabad,development,after-gtb-b27,100,0.95,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,2,0,17
winter,Hoshangabad,development,after-knn,100,0.93,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,1,19,0,0,0,0,2,18,0,0,0,2,0,18
winter,Hoshangabad,development,after-rf,100,0.94,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,1,2,0,17
winter,Hoshangabad,development,after-svm,100,0.96,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,1,2,0,17
winter,Indore,test,after-cart,100,0.78,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,1,0,18,0,1,0,4,5,9,2,1,2,2,1,14
winter,Indore,test,after-gtb,100,0.94,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,0,1,1,0,18
winter,Indore,test,after-gtb-b19,100,0.92,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,0,1,2,0,17
winter,Indore,test,after-gtb-b22,100,0.93,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,0,1,1,0,18
winter,Indore,test,after-gtb-b27,100,0.92,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1,5,14,0,0,1,1,0,18
winter,Indore,test,after-knn,100,0.89,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,2,4,14,0,0,0,3,0,17
winter,Indore,test,after-rf,100,0.9,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,4,15,0,0,1,3,0,16
winter,Indore,test,after-svm,100,0.89,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1,8,10,1,0,0,1,0,19
winter,Jabalpur,training-withheld,after-cart,88,0.784091,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,16,0,0,0,3,0,19,0,0,0,0,0,18,0,0,0,3,4,5,1,1,0,4,3,11
winter,Jabalpur,training-withheld,after-gtb,88,0.852273,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,1,0,19,0,0,0,0,0,17,1,0,0,0,5,8,0,1,0,3,2,13
winter,Jabalpur,training-withheld,after-gtb-b19,88,0.863636,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,1,0,19,0,0,0,0,0,18,0,0,0,0,5,8,0,1,0,3,2,13
winter,Jabalpur,training-withheld,after-gtb-b22,88,0.818182,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,1,0,19,0,0,0,1,0,16,1,0,0,0,5,7,1,2,0,3,2,12
winter,Jabalpur,training-withheld,after-gtb-b27,88,0.829545,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,1,0,19,0,0,0,0,0,17,1,0,0,0,5,6,2,1,0,3,2,13
winter,Jabalpur,training-withheld,after-knn,88,0.840909,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,1,0,19,0,0,0,0,0,18,0,0,0,1,3,9,0,2,0,5,2,10
winter,Jabalpur,training-withheld,after-rf,88,0.875,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,18,0,0,0,1,0,19,0,0,0,0,0,17,1,0,0,0,2,11,0,1,0,3,3,12
winter,Jabalpur,training-withheld,after-svm,88,0.829545,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,0,0,19,0,0,0,0,0,18,0,0,0,0,8,5,0,1,1,2,3,12
winter,Jhabua,development,after-cart,100,0.66,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,17,0,0,1,2,0,20,0,0,0,0,0,19,1,0,0,3,9,7,1,6,0,6,5,3
winter,Jhabua,development,after-gtb,100,0.76,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,19,1,0,0,0,8,12,0,3,0,6,5,6
winter,Jhabua,development,after-gtb-b19,100,0.81,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,6,13,0,3,0,3,5,9
winter,Jhabua,development,after-gtb-b22,100,0.79,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,20,0,0,0,1,8,11,0,3,0,3,5,9
winter,Jhabua,development,after-gtb-b27,100,0.82,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,7,13,0,3,0,3,5,9
winter,Jhabua,development,after-knn,100,0.72,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,2,12,6,0,3,0,6,3,8
winter,Jhabua,development,after-rf,100,0.77,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,19,1,0,0,0,9,11,0,2,0,6,4,8
winter,Jhabua,development,after-svm,100,0.74,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,19,1,0,0,1,9,10,0,4,0,6,4,6
winter,Katni,training-withheld,after-cart,99,0.878788,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,19,0,0,0,1,4,14,1,1,0,0,2,17
winter,Katni,training-withheld,after-gtb,99,0.919192,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,0,0,0,0,3,17,0,1,0,1,1,17
winter,Katni,training-withheld,after-gtb-b19,99,0.89899,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,18,1,0,0,0,4,16,0,1,0,1,1,17
winter,Katni,training-withheld,after-gtb-b22,99,0.909091,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,0,0,0,0,4,16,0,1,0,1,1,17
winter,Katni,training-withheld,after-gtb-b27,99,0.919192,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,19,0,0,0,0,4,16,0,1,0,1,1,17
winter,Katni,training-withheld,after-knn,99,0.878788,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,19,0,0,0,0,6,14,0,1,1,0,1,17
winter,Katni,training-withheld,after-rf,99,0.929293,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,0,0,0,0,2,18,0,1,0,1,1,17
winter,Katni,training-withheld,after-svm,99,0.919192,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,0,0,0,0,4,16,0,1,0,0,1,18
winter,Mandla,training-withheld,after-cart,100,0.8,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,1,0,2,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,2,0,4,8,6
winter,Mandla,training-withheld,after-gtb,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,1,0,1,0,20,0,0,0,0,0,20,0,0,0,0,2,18,0,1,1,4,8,6
winter,Mandla,training-withheld,after-gtb-b19,100,0.82,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,1,0,0,1,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,0,1,4,8,7
winter,Mandla,training-withheld,after-gtb-b22,100,0.81,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,5,15,0,0,1,3,8,8
winter,Mandla,training-withheld,after-gtb-b27,100,0.83,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,1,0,1,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,1,0,2,8,9
winter,Mandla,training-withheld,after-knn,100,0.79,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,1,0,1,0,20,0,0,0,0,0,20,0,0,0,1,4,15,0,3,0,3,8,6
winter,Mandla,training-withheld,after-rf,100,0.8,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,18,0,1,0,1,0,20,0,0,0,0,0,20,0,0,0,0,4,16,0,2,0,3,9,6
winter,Mandla,training-withheld,after-svm,100,0.81,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,17,0,1,0,2,0,20,0,0,0,0,0,20,0,0,0,0,3,17,0,1,0,4,8,7
winter,Mandsaur,development,after-cart,100,0.87,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,18,2,0,0,1,4,15,0,0,1,2,0,17
winter,Mandsaur,development,after-gtb,100,0.96,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,0,0,20,0,0,2,1,0,17
winter,Mandsaur,development,after-gtb-b19,100,0.95,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,18,1,0,2,1,0,17
winter,Mandsaur,development,after-gtb-b22,100,0.96,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,19,1,0,2,1,0,17
winter,Mandsaur,development,after-gtb-b27,100,0.93,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,19,1,0,0,0,2,17,1,0,2,1,0,17
winter,Mandsaur,development,after-knn,100,0.93,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1,2,17,0,0,1,3,0,16
winter,Mandsaur,development,after-rf,100,0.94,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,19,0,0,0,1,0,20,0,0,0,0,0,19,1,0,0,0,1,19,0,0,2,1,0,17
winter,Mandsaur,development,after-svm,100,0.97,mp_external_shards_v7_worker_1.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,1,1,0,18
winter,Morena,test,after-cart,100,0.94,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,0,1,0,0,2,18,0,0,0,1,0,19
winter,Morena,test,after-gtb,100,0.97,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,1,0,18
winter,Morena,test,after-gtb-b19,100,0.97,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,2,0,18
winter,Morena,test,after-gtb-b22,100,0.97,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,2,0,18
winter,Morena,test,after-gtb-b27,100,0.97,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,1,0,18
winter,Morena,test,after-knn,100,0.98,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,1,0,19
winter,Morena,test,after-rf,100,0.99,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,1,0,19
winter,Morena,test,after-svm,100,0.98,mp_external_shards_v7_worker_2.json,five-class-19-band-v5-drop-summer,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,1,0,19
winter,Narsinghpur,test,after-cart,100,0.86,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,19,1,0,0,0,0,20,0,0,0,0,0,18,2,0,0,0,3,17,0,5,1,0,2,12
winter,Narsinghpur,test,after-gtb,100,0.95,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,1,1,18
winter,Narsinghpur,test,after-gtb-b19,100,0.9,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,3,16,1,1,0,1,1,17
winter,Narsinghpur,test,after-gtb-b22,100,0.93,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,1,0,1,1,17
winter,Narsinghpur,test,after-gtb-b27,100,0.94,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,1,1,18
winter,Narsinghpur,test,after-knn,100,0.9,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,18,0,0,0,2,0,20,0,0,0,0,0,19,1,0,0,1,2,17,0,1,1,1,1,16
winter,Narsinghpur,test,after-rf,100,0.92,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,19,1,0,0,1,1,18,0,0,0,1,1,18
winter,Narsinghpur,test,after-svm,100,0.93,mp_external_shards_v7_worker_3.json,five-class-19-band-v5-drop-summer,17,0,0,0,3,0,20,0,0,0,0,0,20,0,0,0,1,1,18,0,0,0,1,1,18
winter,Neemuch,development,after-cart,100,0.83,mp_external_shards_v7_worker_0.json,five-class-19-band-v5-drop-summer,16,0,2,0,2,0,20,0,0,0,0,0,19,1,0,0,1,7,12,0,0,0,1,3,16
